name,category,source,lat,lon,wikidata_qid,id
Tatiana Lima Provençal,topic_concert_venue,overture,-23.024560928344727,-43.45854187011719,,overture:Tatiana Lima Provençal:-23.02456:-43.45854
Edifício Luciana,landmark_and_historical_building,overture,-23.02520751953125,-43.46503448486328,,overture:Edifício Luciana:-23.02521:-43.46503
Edifício Aldeia Branca,landmark_and_historical_building,overture,-23.025285720825195,-43.46541213989258,,overture:Edifício Aldeia Branca:-23.02529:-43.46541
Prédio hermes,landmark_and_historical_building,overture,-23.02533721923828,-43.46513748168945,,overture:Prédio hermes:-23.02534:-43.46514
Edifício Verônica XIII,landmark_and_historical_building,overture,-23.02277946472168,-43.474693298339844,,overture:Edifício Verônica XIII:-23.02278:-43.47469
Condo Sunset Club Residence,landmark_and_historical_building,overture,-23.023038864135742,-43.48380661010742,,overture:Condo Sunset Club Residence:-23.02304:-43.48381
Semear Centro Cultural,cultural_center,overture,-23.024076461791992,-43.4794921875,,overture:Semear Centro Cultural:-23.02408:-43.47949
"Texugo, o Entregador",topic_concert_venue,overture,-23.02440071105957,-43.482383728027344,,"overture:Texugo, o Entregador:-23.02440:-43.48238"
Deposito LGM,topic_concert_venue,overture,-23.025588989257812,-43.480228424072266,,overture:Deposito LGM:-23.02559:-43.48023
Condomínio Residências da Praia,landmark_and_historical_building,overture,-23.026647567749023,-43.47709655761719,,overture:Condomínio Residências da Praia:-23.02665:-43.47710
Museu Arqueológico e Histórico de Lima,history_museum,overture,-23.028419494628906,-43.47789001464844,,overture:Museu Arqueológico e Histórico de Lima:-23.02842:-43.47789
Condominium Villagio Del Mare,landmark_and_historical_building,overture,-23.02753448486328,-43.47614288330078,,overture:Condominium Villagio Del Mare:-23.02753:-43.47614
Espaço Alfa,topic_concert_venue,overture,-23.02851104736328,-43.47289276123047,,overture:Espaço Alfa:-23.02851:-43.47289
Museu do Cárcere,history_museum,overture,-23.02817153930664,-43.46785354614258,,overture:Museu do Cárcere:-23.02817:-43.46785
Rua Newton Fontoura Reis,landmark_and_historical_building,overture,-23.026412963867188,-43.465980529785156,,overture:Rua Newton Fontoura Reis:-23.02641:-43.46598
Oceana Waterfront,landmark_and_historical_building,overture,-23.026506423950195,-43.46271896362305,,overture:Oceana Waterfront:-23.02651:-43.46272
Condomínio do Edifício Rodeni,landmark_and_historical_building,overture,-23.026453018188477,-43.46410369873047,,overture:Condomínio do Edifício Rodeni:-23.02645:-43.46410
Edifício Bandeirantes,landmark_and_historical_building,overture,-23.025747299194336,-43.464637756347656,,overture:Edifício Bandeirantes:-23.02575:-43.46464
Condominio do Edificio Green Sea Beach Residence Service,landmark_and_historical_building,overture,-23.0285587310791,-43.4677619934082,,overture:Condominio do Edificio Green Sea Beach Residence Service:-23.02856:-43.46776
Morro do Pontal de Sernambetiba,landmark_and_historical_building,overture,-23.034170150756836,-43.470096588134766,,overture:Morro do Pontal de Sernambetiba:-23.03417:-43.47010
Centro de Treinamento Surf Conectado,topic_concert_venue,overture,-23.031557083129883,-43.47496032714844,,overture:Centro de Treinamento Surf Conectado:-23.03156:-43.47496
Pedra de Itapuã,landmark_and_historical_building,overture,-23.032230377197266,-43.48084259033203,,overture:Pedra de Itapuã:-23.03223:-43.48084
Pedra da Macumba,landmark_and_historical_building,overture,-23.032020568847656,-43.48051834106445,,overture:Pedra da Macumba:-23.03202:-43.48052
Condomínio Reference Life Resort,landmark_and_historical_building,overture,-23.030820846557617,-43.480926513671875,,overture:Condomínio Reference Life Resort:-23.03082:-43.48093
Condominio Praia Nova Sernambetiba,landmark_and_historical_building,overture,-23.03034210205078,-43.479515075683594,,overture:Condominio Praia Nova Sernambetiba:-23.03034:-43.47952
Gaivotas Praia Residencial,landmark_and_historical_building,overture,-23.03071403503418,-43.48060989379883,,overture:Gaivotas Praia Residencial:-23.03071:-43.48061
Condomíno La Plage,landmark_and_historical_building,overture,-23.031055450439453,-43.48023223876953,,overture:Condomíno La Plage:-23.03106:-43.48023
Equipe Leandro Galvão,landmark_and_historical_building,overture,-23.03112030029297,-43.4720573425293,,overture:Equipe Leandro Galvão:-23.03112:-43.47206
Na Praia12 - Recreio,topic_concert_venue,overture,-23.030284881591797,-43.471466064453125,,overture:Na Praia12 - Recreio:-23.03028:-43.47147
Prédio Brisa do Mar,landmark_and_historical_building,overture,-23.030088424682617,-43.47254943847656,,overture:Prédio Brisa do Mar:-23.03009:-43.47255
Condomínio do Edifício Fiori Del Pontal,landmark_and_historical_building,overture,-23.0301513671875,-43.47483825683594,,overture:Condomínio do Edifício Fiori Del Pontal:-23.03015:-43.47484
Villa Del Sol Residences,landmark_and_historical_building,overture,-23.030380249023438,-43.475982666015625,,overture:Villa Del Sol Residences:-23.03038:-43.47598
Condominio do Edificio Residencial Nova Sernambetiba,landmark_and_historical_building,overture,-23.0296630859375,-43.476444244384766,,overture:Condominio do Edificio Residencial Nova Sernambetiba:-23.02966:-43.47644
Residencial Paris,landmark_and_historical_building,overture,-23.029827117919922,-43.47264862060547,,overture:Residencial Paris:-23.02983:-43.47265
Recreio dos Bandeirantes posto 12,landmark_and_historical_building,overture,-23.028682708740234,-43.47203063964844,,overture:Recreio dos Bandeirantes posto 12:-23.02868:-43.47203
Edifício Pontal Beach Green,landmark_and_historical_building,overture,-23.02992057800293,-43.48338317871094,,overture:Edifício Pontal Beach Green:-23.02992:-43.48338
Condomínio Maramar,landmark_and_historical_building,overture,-23.028568267822266,-43.49464416503906,,overture:Condomínio Maramar:-23.02857:-43.49464
Condomínio San Francesco,landmark_and_historical_building,overture,-23.030290603637695,-43.48422622680664,,overture:Condomínio San Francesco:-23.03029:-43.48423
Condomínio Villaggio Acquafina,landmark_and_historical_building,overture,-23.03288459777832,-43.485504150390625,,overture:Condomínio Villaggio Acquafina:-23.03288:-43.48550
Praia da Macumba,landmark_and_historical_building,overture,-23.03227424621582,-43.48467254638672,,overture:Praia da Macumba:-23.03227:-43.48467
Mansão Bitcoin,landmark_and_historical_building,overture,-23.03400993347168,-43.48860549926758,,overture:Mansão Bitcoin:-23.03401:-43.48861
Mirante do Pontal,landmark_and_historical_building,overture,-23.034191131591797,-43.491432189941406,,overture:Mirante do Pontal:-23.03419:-43.49143
Maramar,landmark_and_historical_building,overture,-23.032779693603516,-43.49314498901367,,overture:Maramar:-23.03278:-43.49314
Quintas do Pontal Recreio dos Bandeirantes,landmark_and_historical_building,overture,-23.025787353515625,-43.50464630126953,,overture:Quintas do Pontal Recreio dos Bandeirantes:-23.02579:-43.50465
Rua arquiteto,landmark_and_historical_building,overture,-23.025802612304688,-43.485103607177734,,overture:Rua arquiteto:-23.02580:-43.48510
Condomínio Maison Du Soleil,landmark_and_historical_building,overture,-23.026216506958008,-43.491790771484375,,overture:Condomínio Maison Du Soleil:-23.02622:-43.49179
Maison Paradis,landmark_and_historical_building,overture,-23.025087356567383,-43.48919677734375,,overture:Maison Paradis:-23.02509:-43.48920
Condomínio Summer Club Residence Resort,landmark_and_historical_building,overture,-23.023696899414062,-43.485050201416016,,overture:Condomínio Summer Club Residence Resort:-23.02370:-43.48505
Park View Barra Bonita,landmark_and_historical_building,overture,-23.023237228393555,-43.486942291259766,,overture:Park View Barra Bonita:-23.02324:-43.48694
Condomínio do Edifício Villa Venézia,landmark_and_historical_building,overture,-23.02278709411621,-43.48650360107422,,overture:Condomínio do Edifício Villa Venézia:-23.02279:-43.48650
Puerto Madero,landmark_and_historical_building,overture,-23.022727966308594,-43.487972259521484,,overture:Puerto Madero:-23.02273:-43.48797
Lar Cida,landmark_and_historical_building,overture,-23.022733688354492,-43.488346099853516,,overture:Lar Cida:-23.02273:-43.48835
Top Duplex,landmark_and_historical_building,overture,-23.023069381713867,-43.489097595214844,,overture:Top Duplex:-23.02307:-43.48910
Palhaçada Real,landmark_and_historical_building,overture,-23.024023056030273,-43.491275787353516,,overture:Palhaçada Real:-23.02402:-43.49128
Mare Pontal Oceanico,landmark_and_historical_building,overture,-23.02125358581543,-43.50575637817383,,overture:Mare Pontal Oceanico:-23.02125:-43.50576
Centro Cultural Marrom Music,cultural_center,overture,-23.02163314819336,-43.49923324584961,,overture:Centro Cultural Marrom Music:-23.02163:-43.49923
Condomínio Sun Garden,landmark_and_historical_building,overture,-23.017229080200195,-43.50366973876953,,overture:Condomínio Sun Garden:-23.01723:-43.50367
Condomínio Oliver,landmark_and_historical_building,overture,-23.017282485961914,-43.50412368774414,,overture:Condomínio Oliver:-23.01728:-43.50412
Condominium Art Life,landmark_and_historical_building,overture,-23.01734161376953,-43.49263000488281,,overture:Condominium Art Life:-23.01734:-43.49263
Oceanside Recreio - Emccamp,landmark_and_historical_building,overture,-23.01871681213379,-43.485591888427734,,overture:Oceanside Recreio - Emccamp:-23.01872:-43.48559
Condomínio Terra Américas,landmark_and_historical_building,overture,-23.019535064697266,-43.48933792114258,,overture:Condomínio Terra Américas:-23.01954:-43.48934
Condomínio do Edifício Home Ways Residence Service,landmark_and_historical_building,overture,-23.020029067993164,-43.484962463378906,,overture:Condomínio do Edifício Home Ways Residence Service:-23.02003:-43.48496
Condominio Barra Bonita - Recreio Dos Bandeirantes,landmark_and_historical_building,overture,-23.020082473754883,-43.48516082763672,,overture:Condominio Barra Bonita - Recreio Dos Bandeirantes:-23.02008:-43.48516
Residential Condominium Villa Bella,landmark_and_historical_building,overture,-23.02081298828125,-43.4850959777832,,overture:Residential Condominium Villa Bella:-23.02081:-43.48510
Wings Residence RJ,landmark_and_historical_building,overture,-23.020816802978516,-43.48388671875,,overture:Wings Residence RJ:-23.02082:-43.48389
Varandas de Barra Bonita,landmark_and_historical_building,overture,-23.020828247070312,-43.48691940307617,,overture:Varandas de Barra Bonita:-23.02083:-43.48692
Mares de Goa Residence,landmark_and_historical_building,overture,-23.020124435424805,-43.49243927001953,,overture:Mares de Goa Residence:-23.02012:-43.49244
Condominio Recanto da Carolina,landmark_and_historical_building,overture,-23.02054214477539,-43.49540328979492,,overture:Condominio Recanto da Carolina:-23.02054:-43.49540
Canal das Taxas,landmark_and_historical_building,overture,-23.02071189880371,-43.491851806640625,,overture:Canal das Taxas:-23.02071:-43.49185
Choice,landmark_and_historical_building,overture,-23.021974563598633,-43.49062728881836,,overture:Choice:-23.02197:-43.49063
Luau do Recreio,landmark_and_historical_building,overture,-23.022499084472656,-43.49000549316406,,overture:Luau do Recreio:-23.02250:-43.49001
Up Life,landmark_and_historical_building,overture,-23.022132873535156,-43.48737716674805,,overture:Up Life:-23.02213:-43.48738
Lume Residential Barra Bonita,landmark_and_historical_building,overture,-23.021305084228516,-43.490089416503906,,overture:Lume Residential Barra Bonita:-23.02131:-43.49009
Wide Residences,landmark_and_historical_building,overture,-23.021379470825195,-43.48700714111328,,overture:Wide Residences:-23.02138:-43.48701
Wings Residence,landmark_and_historical_building,overture,-23.021587371826172,-43.484432220458984,,overture:Wings Residence:-23.02159:-43.48443
Jardim do Alto Estilo e Serviços,landmark_and_historical_building,overture,-23.022207260131836,-43.48677444458008,,overture:Jardim do Alto Estilo e Serviços:-23.02221:-43.48677
Salvez,cultural_center,overture,-23.022174835205078,-43.48680114746094,,overture:Salvez:-23.02217:-43.48680
Condomínio Pablo Picasso,landmark_and_historical_building,overture,-23.022132873535156,-43.48570251464844,,overture:Condomínio Pablo Picasso:-23.02213:-43.48570
Condominio do Edificio Conde do Recreio,landmark_and_historical_building,overture,-23.02251434326172,-43.4843864440918,,overture:Condominio do Edificio Conde do Recreio:-23.02251:-43.48439
Casa do Recreio Arte e Cultura,cultural_center,overture,-23.021535873413086,-43.47924041748047,,overture:Casa do Recreio Arte e Cultura:-23.02154:-43.47924
Condominio Bosque do Recreio,landmark_and_historical_building,overture,-23.019922256469727,-43.478271484375,,overture:Condominio Bosque do Recreio:-23.01992:-43.47827
Edifício Cabo da Roca IV,landmark_and_historical_building,overture,-23.020662307739258,-43.47843933105469,,overture:Edifício Cabo da Roca IV:-23.02066:-43.47844
Condomínio Le Jour,landmark_and_historical_building,overture,-23.02061653137207,-43.47642135620117,,overture:Condomínio Le Jour:-23.02062:-43.47642
Edifício Praia de Grumari,landmark_and_historical_building,overture,-23.020614624023438,-43.47421646118164,,overture:Edifício Praia de Grumari:-23.02061:-43.47422
Condominio Chacara do Recreio,landmark_and_historical_building,overture,-23.022253036499023,-43.47713088989258,,overture:Condominio Chacara do Recreio:-23.02225:-43.47713
Condomínio NASCER NATURAL,landmark_and_historical_building,overture,-23.0217342376709,-43.470359802246094,,overture:Condomínio NASCER NATURAL:-23.02173:-43.47036
Condominio do Edificio Residencial Chico Mendes,landmark_and_historical_building,overture,-23.02162742614746,-43.469688415527344,,overture:Condominio do Edificio Residencial Chico Mendes:-23.02163:-43.46969
Condomínio Champs Elysées,landmark_and_historical_building,overture,-23.021892547607422,-43.466835021972656,,overture:Condomínio Champs Elysées:-23.02189:-43.46684
Condominio do Edificio Novo Recreio,landmark_and_historical_building,overture,-23.02224349975586,-43.46587371826172,,overture:Condominio do Edificio Novo Recreio:-23.02224:-43.46587
Reserva Marapendi,landmark_and_historical_building,overture,-23.020572662353516,-43.46424102783203,,overture:Reserva Marapendi:-23.02057:-43.46424
Apartamento Recreio dos Bandeirantes,landmark_and_historical_building,overture,-23.021156311035156,-43.462162017822266,,overture:Apartamento Recreio dos Bandeirantes:-23.02116:-43.46216
Condomínio Recanto do Recreio,landmark_and_historical_building,overture,-23.020105361938477,-43.46416473388672,,overture:Condomínio Recanto do Recreio:-23.02011:-43.46416
Condomínio Lancaster Place Residences,landmark_and_historical_building,overture,-23.020082473754883,-43.46333312988281,,overture:Condomínio Lancaster Place Residences:-23.02008:-43.46333
Museu Nacional,museum,overture,-23.019765853881836,-43.46478271484375,,overture:Museu Nacional:-23.01977:-43.46478
Residencial Athos,landmark_and_historical_building,overture,-23.019540786743164,-43.46775436401367,,overture:Residencial Athos:-23.01954:-43.46775
